,acc_cyt,domains,mycofactocin,Mycofactocin_RRE,mycofact_rSAM,mycofact_TetR,actino_HemFlav,mycofact_glyco,mycofact_creat,SDR_subfam_1,Rv0697,TetR_N,Pyr_redox_2,SDR_subfam_2,AAA_5,VWA_CoxE,Reductase_C,GerE,mycofact_OYE_2,Response_reg,NDMA_methanol,PA_CoA_Oxy5,HisKA_3,mycofact_OYE_1,Methyltransf_11,efflux_EmrB,Fe-ADH
WP_153744171.1,zzzz731,"['NMT1', '3A0103s03R', 'HTH_3', 'HTH_19', 'isocit_lyase', 'malate_syn_A', 'Acyl-CoA_dh_1', 'Acyl-CoA_dh_M', 'Aminotran_1_2', 'mycofactocin', 'Mycofactocin_RRE', 'mycofact_rSAM', 'Rv0697', 'mycofact_TetR', 'mycofact_creat', 'mycofact_glyco', 'murB', 'MaoC_dehydratas']",1,1,1,1,0,1,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
WP_104196868.1,zzzz753,"['Glyco_hydro_38N', 'Glyco_hydro_38C', 'Alpha-mann_mid', 'Glyco_hydro38C2', 'BPD_transp_1', 'proV', 'BPD_transp_1', 'OpuAC', 'Rv0697', 'mycofact_TetR', 'mycofactocin', 'Mycofactocin_RRE', 'mycofact_rSAM', 'Rxyl_3153', 'actino_HemFlav', 'mycofact_creat', 'mycofact_glyco', 'DUF429', 'MMSDH', 'HIBADH']",1,1,1,1,1,1,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
WP_221857323.1,zzzz762,"['LysR_substrate', 'HTH_1', 'NUDIX', 'DHquinase_II', 'pcaR_pcaU', 'Rv0697', 'mycofact_TetR', 'TetR_N', 'mycofactocin', 'Mycofactocin_RRE', 'mycofact_rSAM', 'SDR_subfam_1', 'SDR_subfam_1', 'AAA_5', 'MCM', 'VWA_2', 'SDR_subfam_1', 'actino_HemFlav', 'DUF6264']",1,1,1,1,1,0,0,1,1,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
WP_053755282.1,zzzz777,"['DAO', 'Amidohydro_2', 'acolac_lg', 'Ldh_2', 'Abhydrolase_3', 'Rv0697', 'mycofactocin', 'Mycofactocin_RRE', 'mycofact_rSAM', 'actino_HemFlav', 'mycofact_creat', 'mycofact_glyco', 'mycofact_TetR', 'TetR_C_14', 'Sulf_transp', 'Sulf_transp']",1,1,1,1,1,1,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
WP_073391458.1,zzzz780,"['Acyl-CoA_dh_1', 'Acyl-CoA_dh_M', 'Acyl-CoA_dh_N', 'cyc_hxne_CoA_dh', 'DUF6537', 'IOR_alpha', 'IOR_beta', 'actino_HemFlav', 'mycofact_glyco', 'SDR_subfam_2', 'mycofact_creat', 'mycofact_rSAM', 'Mycofactocin_RRE', 'mycofactocin', 'mycofact_TetR', 'HTH_29', 'acid_CoA_mut_C', 'PA_CoA_ligase', 'lao', 'MM_CoA_mutase', 'Lactate_perm', 'phnR_burk']",1,1,1,1,1,1,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
WP_200677139.1,zzzz799,"['MerD', 'TMEM72', 'MraZ', 'mycofact_TetR', 'Rv0697', 'mycofactocin', 'Mycofactocin_RRE', 'mycofact_rSAM', 'rSAM_ahbC_deAc', 'actino_HemFlav', 'mycofact_creat', 'mycofact_glyco', 'Acyl-CoA_dh_2', 'sulfur_SfnB', 'Acyl-CoA_dh_1', 'Flavin_Reduct', 'DUF4386', 'hi_GC_TIGR00026']",1,1,1,1,1,1,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
WP_092554243.1,zzzz832,"['SDR_subfam_1', 'VWA_2', 'marine_srt_targ', 'CobT_C', 'AAA_5', 'bpMoxR', 'SDR_subfam_1', 'SDR_subfam_1', 'SDR_subfam_1', 'SDR_subfam_1', 'mycofact_rSAM', 'Mycofactocin_RRE', 'mycofactocin', 'mycofact_TetR', 'Rv0697', 'MLTR_LBD', 'HTH_31', 'adh_short', 'LPOR', 'Methyltransf_11', 'Methyltransf_25', 'efflux_EmrB', 'LssY_C']",1,1,1,1,0,0,0,1,1,0,0,0,1,0,0,0,0,0,0,0,0,0,1,1,0
WP_140180588.1,zzzz843,"['mycofact_glyco', 'Beta-lactamase', '4HBT', 'Methyltransf_19', 'SDR_subfam_1', 'mycofact_creat', 'actino_HemFlav', 'mycofact_rSAM', 'Mycofactocin_RRE', 'mycofactocin', 'Rv0697', 'mycofact_TetR', 'DUF2071', 'argG', 'fdhA_non_GSH', 'LPG_synthase_TM', 'Methyltransf_11', 'Ubie_methyltran', 'UPF0146']",1,1,1,1,1,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
WP_136642280.1,zzzzz20,"['MarR_2', 'DUF1127', 'Glyco_transf_22', 'DUF6080', 'Trypsin_2', 'Colicin_V', 'PEPcase', 'quinone_pig3', 'Rv0697', 'mycofact_TetR', 'mycofactocin', 'Mycofactocin_RRE', 'mycofact_rSAM', 'SDR_subfam_1', 'AAA_5', 'MCM', 'VWA_2', 'CobT_C', 'mycofact_creat', 'NOT-MenG', 'mycofact_glyco', 'Sigma70_r4_2', 'HTH_30', 'HTH_11', 'DprA_WH', 'HTH_29', 'HTH_18', 'HTH_AraC']",1,1,1,1,0,1,1,1,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
WP_055605747.1,zzzzz23,"['Acetyltransf_1', 'Acetyltransf_9', 'Beta-lactamase', 'SDR_subfam_1', 'mycofact_glyco', 'mycofact_creat', 'actino_HemFlav', 'mycofact_rSAM', 'Mycofactocin_RRE', 'mycofactocin', 'mycofact_TetR', 'Rv0697', 'SnoaL_2', 'MLTR_LBD', 'HTH_3', 'MmgE_PrpD_C', 'MmgE_PrpD', 'TIGR00147', 'FA_desaturase']",1,1,1,1,1,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
WP_207918514.1,zzzzz55,"['cyc_hxne_CoA_dh', 'CoA_transf_3', 'LysR_substrate', 'HTH_1', '2A0106', 'MaoC_dehydrat_N', 'citE', 'mycofact_TetR', 'mycofactocin', 'Mycofactocin_RRE', 'mycofact_rSAM', 'actino_HemFlav', 'AcAcCoA_reduct', 'LysR_substrate', 'Acyl-CoA_dh_1', 'AidB_N', 'Acyl-CoA_dh_M', 'CoA_transf_3', '2A0106', 'ECH_1']",1,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
WP_012852712.1,zzzzz83,"['CDF', 'ZT_dimer', 'Glyco_hydro_25', 'PG_binding_1', 'Band_7', 'TrkA_C', 'NifZ', 'mycofact_glyco', 'mycofact_creat', 'actino_HemFlav', 'mycofact_rSAM', 'Mycofactocin_RRE', 'mycofactocin', 'Rv0697', 'mycofact_TetR', 'Peptidase_M14', 'Sortase', 'mycofact_TetR', 'adh_short_C2']",1,1,1,1,1,1,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
WP_056154608.1,zzzzzz1,"['efflux_EmrB', 'DUF6286', 'mycofact_glyco', 'SDR_subfam_2', 'mycofact_creat', 'actino_HemFlav', 'mycofact_rSAM', 'Mycofactocin_RRE', 'mycofactocin', 'mycofact_TetR', 'Flavin_Reduct', 'pcaR_pcaU', 'TetR_N', 'betaine_BetI', 'TetR_C_31', 'TetR_N', 'betaine_BetI', 'Peripla_BP_6', 'BPD_transp_2', 'urea_trans_UrtD', 'BPD_transp_2']",1,1,1,1,1,1,1,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0
WP_111258449.1,zzzzzz3,"['PemK_toxin', 'HicB', 'Arc', 'WYL', 'HTH_11', 'HTH_PafC', 'EHN', 'EHN', 'bchO_mg_che_rel', 'mycofact_glyco', 'mycofact_TetR', 'mycofactocin', 'Mycofactocin_RRE', 'mycofact_rSAM', 'SDR_subfam_1', 'SDR_subfam_1', 'SDR_subfam_1', 'SDR_subfam_1', 'AAA_5', 'VWA_2', 'marine_srt_targ', 'mycofact_creat']",1,1,1,1,0,1,1,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
WP_199286766.1,zzzz115,"['2A1904', 'Aldedh', 'SnoaL_2', 'SnoaL_4', 'Rxyl_3153', 'mycofact_TetR', 'mycofactocin', 'Mycofactocin_RRE', 'mycofact_rSAM', 'actino_HemFlav', 'mycofact_creat', 'SDR_subfam_2', 'mycofact_glyco', 'NHEJ_ligase_prk', 'LigD_PE_dom', 'septum_zipA']",1,1,1,1,1,1,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
WP_205651861.1,zzzz177,"['Rv0697', 'betA', 'mycofact_glyco', 'mycofact_creat', 'actino_HemFlav', 'mycofact_rSAM', 'Mycofactocin_RRE', 'mycofactocin', 'mycofact_TetR', 'Dabb', 'SBP_bac_8', 'PhnU2', 'PhnU2', 'potA', 'Cupin_2', 'HTH_3']",1,1,1,1,1,1,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
WP_191495888.1,zzzz260,"['rpsJ_bact', 'Rv0697', 'mycofact_glyco', 'mycofact_creat', 'actino_HemFlav', 'mycofact_rSAM', 'Mycofactocin_RRE', 'mycofactocin', 'mycofact_TetR', 'DUF2332', 'Sig70_famx2', 'Glyoxalase_6', 'Sirohm_synth_M', 'Pyr_redox_2', 'Reductase_C', 'SDR_subfam_1', 'SHOCT', 'DUF5826']",1,1,1,1,1,1,1,1,1,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0
WP_168588520.1,zzzz286,"['DUF2749', 'Epimerase', 'HTH_31', 'rve_3', 'mycofact_TetR', 'mycofactocin', 'Mycofactocin_RRE', 'mycofact_rSAM', 'actino_HemFlav', 'SDR_subfam_2', 'mycofact_creat', 'Nterm_IS4', 'DDE_Tnp_1', 'DUF6374', 'mycofact_glyco', 'Apelin', 'Amidase']",1,1,1,1,1,1,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
WP_223839251.1,zzzz379,"['SDR_subfam_2', 'mft_etfB', 'Fer4_9', 'Fer4', 'RLI', 'GG-red-SF', 'ETF_alpha', 'ETF', 'mycofact_OYE_2', 'mycofact_OYE_1', 'mycofact_rSAM', 'Mycofactocin_RRE', 'mycofactocin', 'mycofact_TetR', 'Usp', 'DDE_3', 'HTH_29', 'HTH_28', 'GerE', 'IMS', 'DNA_pol_lambd_f', 'NUDIX', 'DUF6415']",1,1,1,1,0,0,0,0,0,0,0,1,0,0,0,1,1,0,0,0,0,1,0,0,0
WP_065122725.1,zzzz391,"['Glyoxalase_6', 'Sirohm_synth_M', 'Sig70_famx2', 'DUF2332', 'mycofact_TetR', 'TetR_N', 'HTH_23', 'mycofactocin', 'Mycofactocin_RRE', 'mycofact_rSAM', 'actino_HemFlav', 'mycofact_creat', 'mycofact_glyco', 'Rv0697', 'PE', 'efflux_EmrB', 'TetR_N', 'TetR_C_11']",1,1,1,1,1,1,1,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
WP_156689816.1,zzzz402,"['SHOCT', 'DUF5826', 'DMAP_binding', 'SDR_subfam_1', 'Pyr_redox_2', 'Reductase_C', '2-Hacid_dh_C', 'NAD_binding_2', 'DUF2332', 'mycofact_TetR', 'mycofactocin', 'Mycofactocin_RRE', 'mycofact_rSAM', 'actino_HemFlav', 'mycofact_creat', 'mycofact_glyco', 'Rv0697']",1,1,1,1,1,1,1,1,1,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0
WP_179657342.1,zzzz434,"['nitrile_alph', 'nitrile_acc', 'CbtB', 'CbtA', 'DUF1636', 'Dehydratase_hem', 'mycofact_TetR', 'mycofactocin', 'Mycofactocin_RRE', 'mycofact_rSAM', 'actino_HemFlav', 'mycofact_creat', 'SDR_subfam_2', 'mycofact_glyco', 'AMP-binding', 'AMP-binding_C', 'Cupin_2', 'Abhydrolase_3']",1,1,1,1,1,1,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
WP_168911424.1,zzzz457,"['ABC2_membrane', 'phenyl_ABC_PedC', 'drrA', 'DapC_direct', 'Aldedh', 'PA_CoA_ligase', 'pcaR_pcaU', 'ABM', 'mycofactocin', 'Mycofactocin_RRE', 'mycofact_rSAM', 'actino_HemFlav', 'nickel_nikE', 'sufC', 'nickel_nikD', 'nickel_nikC', 'nickel_nikB', 'SBP_bac_5', 'Amidohydro_2']",1,1,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
WP_160005032.1,zzzz533,"['Cyclase', 'AMP-binding', 'AMP-binding_C', 'adh_short', 'SDR_subfam_2', 'Acyl-CoA_dh_1', 'Acyl-CoA_dh_M', 'Acyl-CoA_dh_N', 'MM_CoA_mutase', 'lao', 'mmCoA_mut_beta', 'KfrA_N', 'Glyco_hydro_6', 'mycofact_TetR', 'mycofactocin', 'Mycofactocin_RRE', 'mycofact_rSAM', 'actino_HemFlav', 'mycofact_creat', 'SDR_subfam_2', 'XylB', 'gntK_FGGY', 'glcD', 'kduD', 'DUF3040']",1,1,1,1,1,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
WP_132673719.1,zzzz583,"['mycofact_rSAM', 'Mycofactocin_RRE', 'mycofactocin', 'mycofact_TetR', 'Rxyl_3153', 'Usp', 'P_acnes_RR', 'TAT_signal_seq', 'FmdA_AmdA', 'aceE', 'AsnC_trans_reg', 'HTH_AsnC-type']",1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
WP_085179206.1,zzzz642,"['SHOCT', 'DUF5826', 'SDR_subfam_1', 'Pyr_redox_2', 'Reductase_C', 'PGDH', 'DUF2332', 'mycofact_TetR', 'mycofactocin', 'Mycofactocin_RRE', 'mycofact_creat', 'mycofact_glyco', 'Rv0697', 'efflux_EmrB', 'TetR_N']",1,1,0,1,0,1,1,1,1,1,1,0,0,0,1,0,0,0,0,0,0,0,0,1,0
WP_179720756.1,zzzz691,"['IMS', 'DNA_pol_lambd_f', 'betaine_BetI', 'P_acnes_RR', 'TAT_signal_seq', 'Usp', 'Rxyl_3153', 'mycofact_TetR', 'Cecropin', 'mycofactocin', 'Mycofactocin_RRE', 'mycofact_rSAM', 'mycofact_OYE_1', 'mycofact_OYE_2', 'ETF_alpha', 'ETF', 'GG-red-SF', 'DAO', 'FeFe_hydrog_B1', 'mft_etfB', 'SDR_subfam_2']",1,1,1,1,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,1,0,0,0
WP_210716989.1,zzzz749,"['thiazolyl_GetA', 'NUDIX', 'NYN_YacP', 'EF_0839', 'LCM', 'TPR_4', 'EamA', 'mycofact_TetR', 'mycofactocin', 'Mycofactocin_RRE', 'mycofact_rSAM', 'mycofact_OYE_1', 'mycofact_OYE_2', 'SDR_subfam_2', 'mycofact_glyco', 'mycofact_creat', 'Rxyl_3153', 'MoCoBD_2', 'MoCoBD_1', 'LAL_C2', 'Sigma70_r4_2']",1,1,1,1,0,1,1,0,0,0,0,1,0,0,0,0,1,0,0,0,0,1,0,0,0
WP_144951009.1,zzzz808,"['L3_bact', 'rpsJ_bact', 'Rv0697', 'mycofact_glyco', 'mycofact_creat', 'actino_HemFlav', 'mycofact_rSAM', 'Mycofactocin_RRE', 'mycofactocin', 'mycofact_TetR', 'DUF2332', 'Pyr_redox_2', 'Reductase_C', 'SDR_subfam_1', 'EF-Tu', 'EF-G', 'rpsG_bact']",1,1,1,1,1,1,1,1,1,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0
WP_114738226.1,zzzz860,"['Orn_aminotrans', 'DDAH_eukar', 'HTH_AsnC-type', 'MarR', 'TrmB', 'Sigma70_r4', 'HTH_Tnp_ISL3', 'Pyr_redox_2', 'Reductase_C', 'Glyoxalase_6', 'Sig70_famx2', 'mycofact_TetR', 'mycofactocin', 'Mycofactocin_RRE']",1,1,0,1,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0
WP_181663085.1,zzzzz12,"['adk', 'Ac_CoA_lig_AcsA', 'Aldedh', 'DUF779', 'HisKA', 'mycofact_glyco', 'actino_HemFlav', 'mycofact_rSAM', 'Mycofactocin_RRE', 'mycofactocin', 'NDMA_methanol', 'AAA_5', 'AAA_18', 'VWA_CoxE', 'Cm_res_leader', 'Methyltransf_25', 'Response_reg', 'GerE', 'HTH_10', 'HisKA_3', 'HATPase_c_2', 'Fe-ADH']",1,1,1,0,1,1,0,0,0,0,0,0,1,1,0,1,0,1,1,0,1,0,0,0,1
WP_125089385.1,zzzzz50,"['SDR_subfam_2', 'mft_etfB', 'Fer4_2', 'Fer4', 'GG-red-SF', 'ETF_alpha', 'mycofact_OYE_2', 'mycofact_OYE_1', 'mycofact_rSAM', 'Mycofactocin_RRE', 'mycofactocin', 'mycofact_TetR', 'Rxyl_3153', 'Usp', 'P_acnes_RR', 'FmdA_AmdA', 'aceE', 'AsnC_trans_reg', 'HTH_AsnC-type', 'HTH_8']",1,1,1,1,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,1,0,0,0
WP_149480299.1,zzzzz99,"['TetR_N', 'TetR_C_11', 'efflux_EmrB', 'Asp_Glu_race', 'Rv0697', 'mycofact_glyco', 'mycofact_creat', 'actino_HemFlav', 'mycofact_rSAM', 'Mycofactocin_RRE', 'mycofactocin', 'mycofact_TetR', 'Sig70_famx2', 'Glyoxalase_6', 'Pyr_redox_2', 'Reductase_C', 'HTH_24', 'HTH_AsnC-type', 'MarR', 'Sigma70_r4', 'HTH_Tnp_ISL3', 'TrmB', 'DDAH_eukar', 'Orn_aminotrans']",1,1,1,1,1,1,1,0,1,1,1,0,0,0,1,0,0,0,0,0,0,0,0,1,0
WP_200948297.1,zzzz192,"['omega_3_PfaA', 'fabH', 'FkbH', 'NIF', 'PP-binding', 'ACPS', 'GerE', 'HTH_23', 'Sigma70_r4_2', 'HTH_40', 'HTH_11', 'Flavin_Reduct', 'mycofactocin', 'Mycofactocin_RRE', 'mycofact_rSAM', 'mycofact_OYE_1', 'mycofact_OYE_2', 'ETF_alpha', 'ETF', 'GG-red-SF', 'Fer4_2', 'Fer4', 'mft_etfB', 'SDR_subfam_2']",1,1,1,0,0,0,0,0,0,0,0,1,0,0,0,1,1,0,0,0,0,1,0,0,0
WP_133904568.1,zzzz221,"['AMP-binding', 'AMP-binding_C', 'DHPS', 'Amidohydro_3', 'ECH_1', 'ECH_2', 'actino_HemFlav', 'mycofact_glyco', 'SDR_subfam_2', 'mycofact_rSAM', 'Mycofactocin_RRE', 'mycofactocin', 'mycofact_TetR', 'HTH_29', 'adh_short_C2', 'GntR', 'HTH_5', 'TrmB', 'HTH_Crp_2', 'menE', 'CoA_transf_3', 'citE', 'butyr_acet_CoA', 'AcetylCoA_hydro']",1,1,1,1,1,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
WP_043724463.1,zzzz245,"['Thioesterase', 'Stand_Alone_Lasso_RRE', 'SDR_subfam_1', 'Glyoxalase_6', 'Fer4_13', 'Fer4_6', 'Fer4', 'Fer4_2', 'P450_cycloAA_1', 'mycofact_TetR', 'mycofactocin', 'Mycofactocin_RRE', 'mycofact_rSAM', 'mycofact_OYE_1', 'mycofact_OYE_2', 'ETF_alpha', 'GG-red-SF', 'Fer4_7', 'Fer4', 'mft_etfB', 'SDR_subfam_2']",1,1,1,1,0,0,0,1,0,0,0,1,0,0,0,0,1,0,0,0,0,1,0,0,0
WP_179483133.1,zzzz293,"['quinone_pig3', 'zinc_ribbon_5', 'MJ0042_CXXC', 'Methyltransf_11', 'Methyltransf_25', 'metW', 'Methyltransf_25', 'VWA_CoxE', '3-alpha', 'AAA_5', 'NDMA_methanol', 'mycofactocin', 'Mycofactocin_RRE', 'mycofact_rSAM', 'mycofact_creat', 'SDR_subfam_2', 'mycofact_glyco', 'actino_HemFlav', 'Lipase_GDSL_2', 'HTH_31', 'AHSA1', 'Trypsin']",1,1,1,0,1,1,1,0,0,0,0,1,1,1,0,0,0,0,1,0,0,0,1,0,0
WP_072738326.1,zzzz308,"['quinone_pig3', 'mycofact_creat', 'AHSA1', 'mycofact_OYE_2', 'SDR_subfam_1', 'mycofact_OYE_1', 'actino_HemFlav', 'mycofact_rSAM', 'Mycofactocin_RRE', 'mycofactocin', 'mycofact_TetR', 'HTH_23', 'drrA', 'MarR_2', 'HTH_IclR', 'MerR', 'HTH_Crp_2', 'DNA_alkylation', 'SRAP']",1,1,1,1,1,0,1,1,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0
WP_094864247.1,zzzz360,"['mycofact_creat', 'mft_etfB', 'Fer4_2', 'Fer4', 'RLI', 'GG-red-SF', 'Pyr_redox', 'ETF_alpha', 'ETF', 'mycofact_OYE_2', 'mycofact_OYE_1', 'mycofact_rSAM', 'Mycofactocin_RRE', 'mycofactocin', 'mycofact_TetR', 'NDMA_methanol', 'AAA_5', 'VWA_CoxE', 'Methyltransf_25', 'Response_reg', 'GerE']",1,1,1,1,0,0,1,0,0,0,0,0,1,1,0,1,1,1,1,0,0,1,0,0,0
WP_162319559.1,zzzz450,"['mycofact_rSAM', 'actino_HemFlav', 'mycofact_creat', 'mycofact_glyco', 'TRX_reduct', 'Rv0697', 'mycofact_TetR', 'HTH_23', 'mycofactocin', 'Mycofactocin_RRE', 'nickel_nikE', 'nickel_nikD', 'nickel_nikC', 'nickel_nikB', 'SBP_bac_5', 'Amidohydro_2', 'tdh', 'Tombus_P33']",1,1,1,1,1,1,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
WP_028060811.1,zzzz481,"['HTH_AsnC-type', 'AsnC_trans_reg', 'HTH_24', 'DUF2000', 'Glyco_hydro_92', 'Glyco_hydro_92N', 'F5_F8_type_C', 'MethyltransfD12', 'Glyco_hydro_92', 'Glyco_hydro_92N', 'F5_F8_type_C', 'TraW_N', 'Peptidase_S15', 'PepX_C', 'mycofact_glyco', 'mycofactocin', 'Mycofactocin_RRE', 'mycofact_rSAM', 'mycofact_creat', 'SDR_subfam_2', 'mycofact_glyco', 'glyco_like_mftF', 'ThuA', 'ECH_1', 'TTC', 'Amidase']",1,1,1,0,0,1,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
WP_050670291.1,zzzz489,"['2TM', 'DUF779', 'Aldedh', 'actino_HemFlav', 'mycofact_glyco', 'SDR_subfam_2', 'mycofact_creat', 'mycofact_rSAM', 'Mycofactocin_RRE', 'mycofactocin', 'NDMA_methanol', 'AAA_5', 'VWA_CoxE', 'Methyltransf_11', 'Response_reg', 'GerE', 'HisKA_3', 'Fe-ADH']",1,1,1,0,1,1,1,0,0,0,0,1,1,1,0,1,0,1,1,0,1,0,1,0,1
WP_116173094.1,zzzz614,"['Stand_Alone_Lasso_RRE', 'SDR_subfam_1', 'Glyoxalase_6', 'Peptidase_S8', 'ASH', 'Fer4_13', 'Fer4_6', 'P450_cycloAA_1', 'mycofact_TetR', 'mycofactocin', 'Mycofactocin_RRE', 'mycofact_rSAM', 'mycofact_OYE_1', 'mycofact_OYE_2', 'ETF_alpha', 'ETF', 'GG-red-SF', 'Fer4_2', 'Fer4', 'mft_etfB', 'SDR_subfam_2']",1,1,1,1,0,0,0,1,0,0,0,1,0,0,0,0,1,0,0,0,0,1,0,0,0
WP_085271929.1,zzzz628,"['TetR_N', 'TetR_C_11', 'efflux_EmrB', 'PE', 'T7SS_ESX_EspC', 'Rv0697', 'mycofact_glyco', 'mycofact_creat', 'actino_HemFlav', 'mycofact_rSAM', 'rSAM_BlsE', 'Mycofactocin_RRE', 'mycofactocin', 'mycofact_TetR', 'DUF2332', 'Pyr_redox_2', 'Reductase_C', 'SDR_subfam_1', 'SHOCT', 'DUF4133', 'Phage_holin_2_3', 'EF-Tu', 'EF-G']",1,1,1,1,1,1,1,1,1,1,1,0,0,0,1,0,0,0,0,0,0,0,0,1,0
WP_220257696.1,zzzz669,"['SBP_bac_1', 'chitin_NgcE', 'BPD_transp_1', 'BPD_transp_1', 'permease_CysT', 'PGDH', 'DUF2264', 'mycofact_creat', 'mycofact_rSAM', 'Mycofactocin_RRE', 'mycofactocin', 'DUF952', 'TRX_reduct', 'DUF418', 'TetR_N', 'HTH_AsnC-type', '2A0121', 'Rce1-like', 'HisKA_3', 'MYXO-CTERM', 'PEP_exosort']",1,1,1,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
WP_221367736.1,zzzz683,"['NDMA_methanol', 'AAA_5', 'CbbQ_C', 'VWA_CoxE', 'Fe-ADH', 'HisKA_3', 'GAF_2', 'GAF_3', 'Response_reg', 'GerE', 'Methyltransf_11', 'mycofactocin', 'Mycofactocin_RRE', 'mycofact_rSAM', 'actino_HemFlav', 'DIOX_N', '2OG-FeII_Oxy', 'Methyltransf_25', 'TIGR00091', 'Methyltransf_25', 'glycerol_kin', 'Transglut_core3', 'Stand_Alone_Lasso_RRE']",1,1,1,0,1,0,0,0,0,0,0,0,1,1,0,1,0,1,1,0,1,0,1,0,1
WP_141929143.1,zzzz692,"['Beta-lactamase', 'ogt', 'actino_HemFlav', 'mycofact_glyco', 'SDR_subfam_2', 'mycofact_creat', 'mycofact_rSAM', 'Mycofactocin_RRE', 'mycofactocin', 'NDMA_methanol', 'AAA_5', 'SelP_N', 'VWA_CoxE', 'KfrA_N', 'Methyltransf_11', 'Response_reg', 'GerE', 'HisKA_3', 'Fe-ADH']",1,1,1,0,1,1,1,0,0,0,0,1,1,1,0,1,0,1,1,0,1,0,1,0,1
WP_145225552.1,zzzz699,"['Fe-ADH', 'HisKA_3', 'Response_reg', 'GerE', 'Methyltransf_11', 'VWA_CoxE', 'AAA_5', 'CbbQ_C', 'NDMA_methanol', 'mycofactocin', 'Mycofactocin_RRE', 'mycofact_rSAM', 'SDR_subfam_2', 'mycofact_glyco', 'actino_HemFlav', 'pcrA', 'GG_sam_targ_CFB', 'WWamide', 'DUF6287']",1,1,1,0,1,1,0,0,0,0,0,1,1,1,0,1,0,1,1,0,1,0,1,0,1
WP_052851098.1,zzzz716,"['mycofact_creat', 'actino_HemFlav', 'VWA_2', 'marine_srt_targ', 'CobT_C', 'Rnk_N', 'AAA_5', 'MCM', 'SDR_subfam_1', 'SDR_subfam_1', 'SDR_subfam_1', 'mycofact_rSAM', 'Mycofactocin_RRE', 'mycofactocin', 'mycofact_TetR', 'Rv0697', 'SDR_subfam_1', 'TetR_N', 'LacI', 'F5_F8_type_C', 'CARDB', 'B_ant_repeat', 'Beta_helix', 'APH']",1,1,1,1,1,0,1,1,1,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
WP_179486619.1,zzzz775,"['PA_CoA_Oxy4', 'PA_CoA_Oxy5', 'ECH_1', 'N-Ac-Glu-synth', 'Rv0697', 'mycofact_TetR', 'mycofactocin', 'Mycofactocin_RRE', 'mycofact_rSAM', 'SDR_subfam_1', 'SDR_subfam_1', 'SDR_subfam_1', 'SDR_subfam_1', 'SDR_subfam_1', 'AAA_5', 'VWA_2']",1,1,1,1,0,0,0,1,1,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0
