Query,Genus/Species,Nucleotide_acc,Protein_acc,start,end,dir,PfamID1,Name1,Description1,E-value1,PfamID2,Name2,Description2,E-value2,PfamID3,Name3,Description3,E-value3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
WP_163898009.1,Mycolicibacterium pulveris,NZ_AP022599.1,WP_163898018.1,1141682,1142207,+,TIGR02952,TIGR02952,"Sig70_famx2: RNA polymerase sigma-70 factor, TIGR02952 family",1.4E-21,TIGR02989,TIGR02989,"Sig-70_gvs1: RNA polymerase sigma-70 factor, Rhodopirellula/Verrucomicrobium family",1.1E-18,TIGR02937,TIGR02937,"sigma70-ECF: RNA polymerase sigma factor, sigma-70 family",5.8E-18,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
WP_163898009.1,Mycolicibacterium pulveris,NZ_AP022599.1,WP_163898021.1,1142203,1143487,+,PF18029,Glyoxalase_6,Glyoxalase-like domain,6.3E-26,PF00903,Glyoxalase,Glyoxalase/Bleomycin resistance protein/Dioxygenase superfamily,1.7E-15,PF13669,Glyoxalase_4,Glyoxalase/Bleomycin resistance protein/Dioxygenase superfamily,2.5E-06,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
WP_163898009.1,Mycolicibacterium pulveris,NZ_AP022599.1,WP_163898024.1,1144715,1143542,-,PF07992,Pyr_redox_2,Pyridine nucleotide-disulphide oxidoreductase,9.6E-62,TIGR02374,TIGR02374,"nitri_red_nirB: nitrite reductase [NAD(P)H], large subunit",1.1E-53,TIGR03385,TIGR03385,CoA_CoA_reduc: CoA-disulfide reductase,2E-34,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
WP_163898009.1,Mycolicibacterium pulveris,NZ_AP022599.1,WP_179962023.1,1145635,1144780,-,TIGR03971,TIGR03971,SDR_subfam_1: SDR family mycofactocin-dependent oxidoreductase,6.4E-110,TIGR04504,TIGR04504,SDR_subfam_2: SDR family mycofactocin-dependent oxidoreductase,9.4E-57,PF13561,adh_short_C2,Enoyl-(Acyl carrier protein) reductase,5E-51,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
WP_163898009.1,Mycolicibacterium pulveris,NZ_AP022599.1,WP_011727650.1,1145690,1145780,+,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
WP_083405415.1,Mycolicibacterium rutilum,NZ_LT629971.1,WP_011854810.1,5975584,5976571,+,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
WP_083405415.1,Mycolicibacterium rutilum,NZ_LT629971.1,WP_083410219.1,5977190,5976536,-,PF00440,TetR_N,"Bacterial regulatory proteins, tetR family",2.6E-11,TIGR03968,TIGR03968,mycofact_TetR: mycofactocin system transcriptional regulator,1.9E-07,TIGR03384,TIGR03384,betaine_BetI: transcriptional repressor BetI,5E-05,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
WP_083405415.1,Mycolicibacterium rutilum,NZ_LT629971.1,WP_083410220.1,5977287,5978940,+,TIGR00711,TIGR00711,"efflux_EmrB: drug resistance MFS transporter, drug:H+ antiporter-2 (14 Spanner) (DHA2) family",1.2E-53,PF07690,MFS_1,Major Facilitator Superfamily,2.6E-42,TIGR00880,TIGR00880,2_A_01_02: multidrug resistance protein,3.2E-20,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
WP_083405415.1,Mycolicibacterium rutilum,NZ_LT629971.1,WP_083405410.1,5980284,5978856,-,TIGR03970,TIGR03970,"Rv0697: dehydrogenase, Rv0697 family",1.2E-209,TIGR01810,TIGR01810,betA: choline dehydrogenase,5.7E-72,TIGR04542,TIGR04542,GMC_mycofac_2: GMC family mycofactocin-associated oxidreductase,1.3E-67,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
WP_083405415.1,Mycolicibacterium rutilum,NZ_LT629971.1,WP_083405411.1,5981712,5980299,-,TIGR03965,TIGR03965,mycofact_glyco: mycofactocin system glycosyltransferase,3.8E-186,PF00535,Glycos_transf_2,Glycosyl transferase family 2,1.3E-22,TIGR03937,TIGR03937,"PgaC_IcaA: poly-beta-1,6 N-acetyl-D-glucosamine synthase",1.7E-16,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
WP_083405415.1,Mycolicibacterium rutilum,NZ_LT629971.1,WP_083405412.1,5982452,5981708,-,TIGR03964,TIGR03964,mycofact_creat: mycofactocin system creatininase family protein,1E-108,PF02633,Creatininase,Creatinine amidohydrolase,1.1E-53,TIGR04448,TIGR04448,creatininase: creatininase,4.7E-24,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
WP_083405415.1,Mycolicibacterium rutilum,NZ_LT629971.1,WP_083405413.1,5983793,5982602,-,TIGR03966,TIGR03966,"actino_HemFlav: heme/flavin dehydrogenase, mycofactocin system",5.2E-217,PF01070,FMN_dh,FMN-dependent dehydrogenase,6.8E-110,TIGR02708,TIGR02708,L_lactate_ox: L-lactate oxidase,1.6E-45,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
WP_083405415.1,Mycolicibacterium rutilum,NZ_LT629971.1,WP_083405414.1,5984996,5983796,-,TIGR03962,TIGR03962,mycofact_rSAM: mycofactocin radical SAM maturase,1.1E-199,TIGR04545,TIGR04545,rSAM_ahbD_hemeb: heme b synthase,1.1E-51,TIGR04055,TIGR04055,rSAM_NirJ2: putative heme d1 biosynthesis radical SAM protein NirJ2,4.3E-46,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
WP_083405415.1,Mycolicibacterium rutilum,NZ_LT629971.1,WP_083405415.1,5985289,5984992,-,RREFam016,Mycofactocin_RRE,Stand-alone RRE protein in a mycofactocin cluster,4.4E-32,TIGR03967,TIGR03967,mycofact_MftB: putative mycofactocin binding protein MftB,7.1E-30,RREFam015,NHLP_CD_RRE,RRE-containing CD fusion protein in a NHLP/Nif11 LAP cluster,0.00015,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
WP_083405415.1,Mycolicibacterium rutilum,NZ_LT629971.1,WP_083405416.1,5985384,5985291,-,TIGR03969,TIGR03969,mycofactocin: mycofactocin precursor,1.5E-15,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
WP_083405415.1,Mycolicibacterium rutilum,NZ_LT629971.1,WP_083405417.1,5985458,5986070,+,TIGR03968,TIGR03968,mycofact_TetR: mycofactocin system transcriptional regulator,5E-87,PF17754,TetR_C_14,MftR C-terminal domain,3.9E-39,PF00440,TetR_N,"Bacterial regulatory proteins, tetR family",4.9E-14,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
WP_083405415.1,Mycolicibacterium rutilum,NZ_LT629971.1,WP_083405418.1,5986111,5987758,+,PF03949,Malic_M,"Malic enzyme, NAD binding domain",1.3E-91,PF00390,malic,"Malic enzyme, N-terminal domain",1.6E-73,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
WP_011778561.1,Mycolicibacterium vanbaalenii,NZ_CP060055.1,WP_041307611.1,2568810,2567958,-,PF19420,DDAH_eukar,"N,N dimethylarginine dimethylhydrolase, eukaryotic",6.3E-09,PF02274,ADI,Arginine deiminase,1.6E-05,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
WP_011778561.1,Mycolicibacterium vanbaalenii,NZ_CP060055.1,WP_235881635.1,2569024,2569459,+,PF01037,AsnC_trans_reg,Lrp/AsnC ligand binding domain,6.1E-15,PF13404,HTH_AsnC-type,AsnC-type helix-turn-helix domain,5.5E-09,PF13412,HTH_24,Winged helix-turn-helix DNA-binding,2.2E-08,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
WP_011778561.1,Mycolicibacterium vanbaalenii,NZ_CP060055.1,WP_011778556.1,2569515,2570700,+,PF07992,Pyr_redox_2,Pyridine nucleotide-disulphide oxidoreductase,4E-63,TIGR02374,TIGR02374,"nitri_red_nirB: nitrite reductase [NAD(P)H], large subunit",3.9E-56,TIGR03385,TIGR03385,CoA_CoA_reduc: CoA-disulfide reductase,5.9E-34,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
WP_011778561.1,Mycolicibacterium vanbaalenii,NZ_CP060055.1,WP_041305849.1,2570831,2572550,+,PF02720,DUF222,Domain of unknown function (DUF222),1.9E-40,PF05887,Trypan_PARP,Procyclic acidic repetitive protein (PARP),0.00016,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
WP_011778561.1,Mycolicibacterium vanbaalenii,NZ_CP060055.1,WP_041305852.1,2573827,2572546,-,PF18029,Glyoxalase_6,Glyoxalase-like domain,1.2E-23,PF00903,Glyoxalase,Glyoxalase/Bleomycin resistance protein/Dioxygenase superfamily,2.2E-17,PF13669,Glyoxalase_4,Glyoxalase/Bleomycin resistance protein/Dioxygenase superfamily,4.6E-05,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
WP_011778561.1,Mycolicibacterium vanbaalenii,NZ_CP060055.1,WP_011778559.1,2574348,2573823,-,TIGR02952,TIGR02952,"Sig70_famx2: RNA polymerase sigma-70 factor, TIGR02952 family",5.1E-22,TIGR02937,TIGR02937,"sigma70-ECF: RNA polymerase sigma factor, sigma-70 family",2.6E-20,TIGR02983,TIGR02983,"SigE-fam_strep: RNA polymerase sigma-70 factor, sigma-E family",1.2E-19,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
WP_011778561.1,Mycolicibacterium vanbaalenii,NZ_CP060055.1,WP_011778560.1,2574979,2574364,-,TIGR03968,TIGR03968,mycofact_TetR: mycofactocin system transcriptional regulator,4.5E-84,PF17754,TetR_C_14,MftR C-terminal domain,3.4E-37,PF00440,TetR_N,"Bacterial regulatory proteins, tetR family",3E-13,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
WP_011778561.1,Mycolicibacterium vanbaalenii,NZ_CP060055.1,WP_083767232.1,2575083,2575176,+,TIGR03969,TIGR03969,mycofactocin: mycofactocin precursor,4.3E-15,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
WP_011778561.1,Mycolicibacterium vanbaalenii,NZ_CP060055.1,WP_011778561.1,2575178,2575469,+,RREFam016,Mycofactocin_RRE,Stand-alone RRE protein in a mycofactocin cluster,1.8E-32,TIGR03967,TIGR03967,mycofact_MftB: putative mycofactocin binding protein MftB,2.9E-30,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
WP_011778561.1,Mycolicibacterium vanbaalenii,NZ_CP060055.1,WP_011778562.1,2575465,2576653,+,TIGR03962,TIGR03962,mycofact_rSAM: mycofactocin radical SAM maturase,3.2E-201,TIGR04545,TIGR04545,rSAM_ahbD_hemeb: heme b synthase,1.3E-51,TIGR04055,TIGR04055,rSAM_NirJ2: putative heme d1 biosynthesis radical SAM protein NirJ2,4.1E-46,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
WP_011778561.1,Mycolicibacterium vanbaalenii,NZ_CP060055.1,WP_011778563.1,2576659,2577835,+,TIGR03966,TIGR03966,"actino_HemFlav: heme/flavin dehydrogenase, mycofactocin system",2.4E-224,PF01070,FMN_dh,FMN-dependent dehydrogenase,1.5E-108,TIGR02708,TIGR02708,L_lactate_ox: L-lactate oxidase,1.1E-48,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
WP_011778561.1,Mycolicibacterium vanbaalenii,NZ_CP060055.1,WP_011778564.1,2577937,2578681,+,TIGR03964,TIGR03964,mycofact_creat: mycofactocin system creatininase family protein,4.6E-109,PF02633,Creatininase,Creatinine amidohydrolase,4.8E-57,TIGR04448,TIGR04448,creatininase: creatininase,5.8E-26,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
WP_011778561.1,Mycolicibacterium vanbaalenii,NZ_CP060055.1,WP_011778565.1,2578677,2580090,+,TIGR03965,TIGR03965,mycofact_glyco: mycofactocin system glycosyltransferase,2.2E-183,PF00535,Glycos_transf_2,Glycosyl transferase family 2,6.9E-21,PF10111,Glyco_tranf_2_2,Glycosyltransferase like family 2,6.8E-17,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
WP_011778561.1,Mycolicibacterium vanbaalenii,NZ_CP060055.1,WP_011778566.1,2580090,2581527,+,TIGR03970,TIGR03970,"Rv0697: dehydrogenase, Rv0697 family",5.7E-227,TIGR04542,TIGR04542,GMC_mycofac_2: GMC family mycofactocin-associated oxidreductase,4.5E-72,TIGR01810,TIGR01810,betA: choline dehydrogenase,9.6E-66,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
WP_011778561.1,Mycolicibacterium vanbaalenii,NZ_CP060055.1,WP_011778567.1,2582755,2581492,-,TIGR04458,TIGR04458,CYP450_TxtE: 4-nitrotryptophan synthase,6.4E-38,TIGR04538,TIGR04538,"P450_cycloAA_1: cytochrome P450, cyclodipeptide synthase-associated",9E-33,TIGR04515,TIGR04515,P450_rel_GT_act: P450-derived glycosyltranferase activator,1.1E-29,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
WP_011778561.1,Mycolicibacterium vanbaalenii,NZ_CP060055.1,WP_011778568.1,2584118,2582855,-,TIGR04458,TIGR04458,CYP450_TxtE: 4-nitrotryptophan synthase,1.9E-43,TIGR04538,TIGR04538,"P450_cycloAA_1: cytochrome P450, cyclodipeptide synthase-associated",2.5E-33,TIGR04515,TIGR04515,P450_rel_GT_act: P450-derived glycosyltranferase activator,4E-29,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
WP_011778561.1,Mycolicibacterium vanbaalenii,NZ_CP060055.1,WP_083767335.1,2584226,2585753,+,PF00135,COesterase,Carboxylesterase family,6.6E-108,PF07859,Abhydrolase_3,alpha/beta hydrolase fold,1.1E-09,PF20434,BD-FAE,BD-FAE,4.4E-08,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
WP_003925832.1,Mycolicibacterium thermoresistibile,NZ_LT906483.1,WP_003925825.1,978791,979613,+,PF01083,Cutinase,Cutinase,9.6E-18,PF08237,PE-PPE,PE-PPE domain,2.8E-07,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
WP_003925832.1,Mycolicibacterium thermoresistibile,NZ_LT906483.1,WP_003925826.1,979724,980537,+,PF09851,SHOCT,Short C-terminal domain,7.5E-07,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
WP_003925832.1,Mycolicibacterium thermoresistibile,NZ_LT906483.1,WP_003925827.1,980608,981463,+,TIGR03971,TIGR03971,SDR_subfam_1: SDR family mycofactocin-dependent oxidoreductase,2.7E-109,TIGR04504,TIGR04504,SDR_subfam_2: SDR family mycofactocin-dependent oxidoreductase,2.5E-56,PF13561,adh_short_C2,Enoyl-(Acyl carrier protein) reductase,2.8E-50,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
WP_003925832.1,Mycolicibacterium thermoresistibile,NZ_LT906483.1,WP_003925828.1,981524,982700,+,PF07992,Pyr_redox_2,Pyridine nucleotide-disulphide oxidoreductase,4.1E-62,TIGR02374,TIGR02374,"nitri_red_nirB: nitrite reductase [NAD(P)H], large subunit",7.4E-50,TIGR03385,TIGR03385,CoA_CoA_reduc: CoA-disulfide reductase,2.8E-32,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
WP_003925832.1,Mycolicibacterium thermoresistibile,NZ_LT906483.1,WP_003925829.1,984086,982760,-,PF18029,Glyoxalase_6,Glyoxalase-like domain,3.4E-26,PF00903,Glyoxalase,Glyoxalase/Bleomycin resistance protein/Dioxygenase superfamily,5.2E-23,PF13669,Glyoxalase_4,Glyoxalase/Bleomycin resistance protein/Dioxygenase superfamily,3.2E-07,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
WP_003925832.1,Mycolicibacterium thermoresistibile,NZ_LT906483.1,WP_003925830.1,984607,984082,-,TIGR02952,TIGR02952,"Sig70_famx2: RNA polymerase sigma-70 factor, TIGR02952 family",1.2E-23,TIGR02937,TIGR02937,"sigma70-ECF: RNA polymerase sigma factor, sigma-70 family",1.7E-19,TIGR02989,TIGR02989,"Sig-70_gvs1: RNA polymerase sigma-70 factor, Rhodopirellula/Verrucomicrobium family",1.2E-18,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
WP_003925832.1,Mycolicibacterium thermoresistibile,NZ_LT906483.1,WP_040547037.1,985261,984646,-,TIGR03968,TIGR03968,mycofact_TetR: mycofactocin system transcriptional regulator,2.1E-86,PF17754,TetR_C_14,MftR C-terminal domain,9.7E-39,PF00440,TetR_N,"Bacterial regulatory proteins, tetR family",7.5E-15,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
WP_003925832.1,Mycolicibacterium thermoresistibile,NZ_LT906483.1,WP_040547039.1,985363,985453,+,TIGR03969,TIGR03969,mycofactocin: mycofactocin precursor,4.3E-15,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
WP_003925832.1,Mycolicibacterium thermoresistibile,NZ_LT906483.1,WP_003925832.1,985456,985789,+,RREFam016,Mycofactocin_RRE,Stand-alone RRE protein in a mycofactocin cluster,2.1E-33,TIGR03967,TIGR03967,mycofact_MftB: putative mycofactocin binding protein MftB,3.4E-31,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
WP_003925832.1,Mycolicibacterium thermoresistibile,NZ_LT906483.1,WP_050811971.1,985785,986979,+,TIGR03962,TIGR03962,mycofact_rSAM: mycofactocin radical SAM maturase,2E-202,TIGR04545,TIGR04545,rSAM_ahbD_hemeb: heme b synthase,1E-52,TIGR04055,TIGR04055,rSAM_NirJ2: putative heme d1 biosynthesis radical SAM protein NirJ2,3.4E-47,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
WP_003925832.1,Mycolicibacterium thermoresistibile,NZ_LT906483.1,WP_040547041.1,986981,988172,+,TIGR03966,TIGR03966,"actino_HemFlav: heme/flavin dehydrogenase, mycofactocin system",1.9E-218,PF01070,FMN_dh,FMN-dependent dehydrogenase,1.3E-109,TIGR02708,TIGR02708,L_lactate_ox: L-lactate oxidase,6.7E-44,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
WP_003925832.1,Mycolicibacterium thermoresistibile,NZ_LT906483.1,WP_040547534.1,988294,989041,+,TIGR03964,TIGR03964,mycofact_creat: mycofactocin system creatininase family protein,1.2E-106,PF02633,Creatininase,Creatinine amidohydrolase,7.1E-58,TIGR04448,TIGR04448,creatininase: creatininase,1.8E-25,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
WP_003925832.1,Mycolicibacterium thermoresistibile,NZ_LT906483.1,WP_003925836.1,989037,990450,+,TIGR03965,TIGR03965,mycofact_glyco: mycofactocin system glycosyltransferase,6.2E-184,PF00535,Glycos_transf_2,Glycosyl transferase family 2,1.7E-22,PF10111,Glyco_tranf_2_2,Glycosyltransferase like family 2,1.3E-13,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
WP_003925832.1,Mycolicibacterium thermoresistibile,NZ_LT906483.1,WP_050811972.1,990453,991917,+,TIGR03970,TIGR03970,"Rv0697: dehydrogenase, Rv0697 family",6.1E-214,TIGR04542,TIGR04542,GMC_mycofac_2: GMC family mycofactocin-associated oxidreductase,2E-69,TIGR01810,TIGR01810,betA: choline dehydrogenase,3E-69,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
WP_003925832.1,Mycolicibacterium thermoresistibile,NZ_LT906483.1,WP_003925838.1,993492,991815,-,TIGR00711,TIGR00711,"efflux_EmrB: drug resistance MFS transporter, drug:H+ antiporter-2 (14 Spanner) (DHA2) family",5.6E-57,PF07690,MFS_1,Major Facilitator Superfamily,6.6E-40,TIGR00880,TIGR00880,2_A_01_02: multidrug resistance protein,1.2E-17,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
WP_003925832.1,Mycolicibacterium thermoresistibile,NZ_LT906483.1,WP_003925839.1,993584,994235,+,PF00440,TetR_N,"Bacterial regulatory proteins, tetR family",3.2E-11,TIGR03968,TIGR03968,mycofact_TetR: mycofactocin system transcriptional regulator,8E-07,TIGR03384,TIGR03384,betaine_BetI: transcriptional repressor BetI,3.8E-05,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
WP_003925832.1,Mycolicibacterium thermoresistibile,NZ_LT906483.1,WP_003925840.1,995451,994200,-,TIGR04458,TIGR04458,CYP450_TxtE: 4-nitrotryptophan synthase,2.4E-40,TIGR04538,TIGR04538,"P450_cycloAA_1: cytochrome P450, cyclodipeptide synthase-associated",3.1E-37,TIGR04515,TIGR04515,P450_rel_GT_act: P450-derived glycosyltranferase activator,1.1E-29,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
WP_226436237.1,Rhodococcus yananensis,NZ_JAIYEP010000021.1,WP_226436229.1,5961,4542,-,TIGR03965,TIGR03965,mycofact_glyco: mycofactocin system glycosyltransferase,9.3E-174,PF00535,Glycos_transf_2,Glycosyl transferase family 2,3.3E-20,PF13632,Glyco_trans_2_3,Glycosyl transferase family group 2,5E-13,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
WP_226436237.1,Rhodococcus yananensis,NZ_JAIYEP010000021.1,WP_226436230.1,6644,5957,-,TIGR03964,TIGR03964,mycofact_creat: mycofactocin system creatininase family protein,1.3E-97,PF02633,Creatininase,Creatinine amidohydrolase,3.5E-58,TIGR04448,TIGR04448,creatininase: creatininase,2.8E-29,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
WP_226436237.1,Rhodococcus yananensis,NZ_JAIYEP010000021.1,WP_226436231.1,6737,7706,+,PF00583,Acetyltransf_1,Acetyltransferase (GNAT) family,4.3E-26,PF13508,Acetyltransf_7,Acetyltransferase (GNAT) domain,5.4E-20,TIGR01575,TIGR01575,rimI: ribosomal-protein-alanine acetyltransferase,2.1E-19,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
WP_226436237.1,Rhodococcus yananensis,NZ_JAIYEP010000021.1,WP_226436232.1,9712,7732,-,TIGR03997,TIGR03997,mycofact_OYE_2: mycofactocin system FadH/OYE family oxidoreductase 2,4.1E-269,TIGR03996,TIGR03996,mycofact_OYE_1: mycofactocin system FadH/OYE family oxidoreductase 1,2.8E-112,PF00724,Oxidored_FMN,NADH:flavin oxidoreductase / NADH oxidase family,4.6E-56,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
WP_226436237.1,Rhodococcus yananensis,NZ_JAIYEP010000021.1,WP_226436233.1,10529,9716,-,TIGR03971,TIGR03971,SDR_subfam_1: SDR family mycofactocin-dependent oxidoreductase,2.3E-106,PF13561,adh_short_C2,Enoyl-(Acyl carrier protein) reductase,2.3E-53,TIGR01830,TIGR01830,3oxo_ACP_reduc: 3-oxoacyl-[acyl-carrier-protein] reductase,4E-51,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
WP_226436237.1,Rhodococcus yananensis,NZ_JAIYEP010000021.1,WP_226436234.1,12472,10594,-,TIGR03996,TIGR03996,mycofact_OYE_1: mycofactocin system FadH/OYE family oxidoreductase 1,1.1E-239,TIGR03997,TIGR03997,mycofact_OYE_2: mycofactocin system FadH/OYE family oxidoreductase 2,1.5E-144,PF00724,Oxidored_FMN,NADH:flavin oxidoreductase / NADH oxidase family,2.7E-27,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
WP_226436237.1,Rhodococcus yananensis,NZ_JAIYEP010000021.1,WP_226436235.1,13690,12481,-,TIGR03966,TIGR03966,"actino_HemFlav: heme/flavin dehydrogenase, mycofactocin system",2.7E-215,PF01070,FMN_dh,FMN-dependent dehydrogenase,2.3E-109,TIGR02708,TIGR02708,L_lactate_ox: L-lactate oxidase,3.5E-44,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
WP_226436237.1,Rhodococcus yananensis,NZ_JAIYEP010000021.1,WP_226436236.1,14958,13710,-,TIGR03962,TIGR03962,mycofact_rSAM: mycofactocin radical SAM maturase,4.3E-199,TIGR04545,TIGR04545,rSAM_ahbD_hemeb: heme b synthase,8E-52,TIGR04055,TIGR04055,rSAM_NirJ2: putative heme d1 biosynthesis radical SAM protein NirJ2,3.5E-45,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
WP_226436237.1,Rhodococcus yananensis,NZ_JAIYEP010000021.1,WP_226436237.1,15317,15002,-,RREFam016,Mycofactocin_RRE,Stand-alone RRE protein in a mycofactocin cluster,3.6E-32,TIGR03967,TIGR03967,mycofact_MftB: putative mycofactocin binding protein MftB,5.8E-30,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
WP_226436237.1,Rhodococcus yananensis,NZ_JAIYEP010000021.1,WP_226436238.1,15415,15319,-,TIGR03969,TIGR03969,mycofactocin: mycofactocin precursor,1.9E-14,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
WP_226436237.1,Rhodococcus yananensis,NZ_JAIYEP010000021.1,WP_226436239.1,15534,16182,+,TIGR03968,TIGR03968,mycofact_TetR: mycofactocin system transcriptional regulator,1.2E-85,PF17754,TetR_C_14,MftR C-terminal domain,3.7E-40,PF00440,TetR_N,"Bacterial regulatory proteins, tetR family",3.1E-14,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
WP_226436237.1,Rhodococcus yananensis,NZ_JAIYEP010000021.1,WP_226436240.1,16178,16988,+,PF08241,Methyltransf_11,Methyltransferase domain,1.1E-11,PF13649,Methyltransf_25,Methyltransferase domain,4.7E-11,TIGR01983,TIGR01983,UbiG: 3-demethylubiquinone-9 3-O-methyltransferase,0.00012,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
WP_226436237.1,Rhodococcus yananensis,NZ_JAIYEP010000021.1,WP_226436241.1,17657,16991,-,PF00072,Response_reg,Response regulator receiver domain,2.9E-23,PF00196,GerE,"Bacterial regulatory proteins, luxR family",4.7E-20,TIGR02875,TIGR02875,spore_0_A: sporulation transcription factor Spo0A,8.6E-18,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
WP_226436237.1,Rhodococcus yananensis,NZ_JAIYEP010000021.1,WP_226436242.1,19030,17653,-,PF07730,HisKA_3,Histidine kinase,2.1E-13,PF13185,GAF_2,GAF domain,1.6E-06,PF13492,GAF_3,GAF domain,3.6E-06,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
WP_226436237.1,Rhodococcus yananensis,NZ_JAIYEP010000021.1,WP_226436284.1,20223,19026,-,PF00465,Fe-ADH,Iron-containing alcohol dehydrogenase,5.2E-113,TIGR02638,TIGR02638,lactal_redase: lactaldehyde reductase,3.5E-95,TIGR03405,TIGR03405,Phn_Fe-ADH: phosphonate metabolism-associated iron-containing alcohol dehydrogenase,8.6E-51,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
WP_226436237.1,Rhodococcus yananensis,NZ_JAIYEP010000021.1,WP_226436243.1,20402,20876,+,PF11070,DUF2871,Protein of unknown function (DUF2871),5.9E-42,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
WP_226436237.1,Rhodococcus yananensis,NZ_JAIYEP010000021.1,WP_226436244.1,20872,21259,+,TIGR03954,TIGR03954,integ_memb_HG: integral membrane protein,9.6E-22,PF12823,DUF3817,Domain of unknown function (DUF3817),6.5E-18,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
WP_137799491.1,Rhodococcus sp. SGAir0479,NZ_CP039432.1,WP_137799484.1,3009285,3007887,-,TIGR03965,TIGR03965,mycofact_glyco: mycofactocin system glycosyltransferase,1.3E-178,PF00535,Glycos_transf_2,Glycosyl transferase family 2,4.8E-21,PF13641,Glyco_tranf_2_3,Glycosyltransferase like family 2,2.6E-16,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
